,date,averagePrice,volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
39,42827,1,6337,419.42,2523.62,0,3393.74,490.19,2903.55,0,organic,2017,Nashville
40,42820,1,9755,422.08,1987.08,0,7346.18,218.01,7128.17,0,organic,2017,Nashville
41,42813,1,5986,340.95,2019.05,0,3626.47,97.78,3528.69,0,organic,2017,Nashville
42,42806,1,11559,523.31,1918.64,0,9116.84,66.66,9050.18,0,organic,2017,Nashville
43,42799,1,17135,481.81,1790.33,0,14863.31,122.78,14740.53,0,organic,2017,Nashville
44,42792,1,10921,329.8,2415.49,0,8175.49,115,8060.49,0,organic,2017,Nashville
45,42785,1,13535,284.78,2310.55,0,10939.34,120.01,10819.33,0,organic,2017,Nashville
46,42778,1,13802,337.21,2693.07,0,10771.72,196.14,10575.58,0,organic,2017,Nashville
47,42771,1,4306,338.27,2130.07,0,1837.22,56.67,1780.55,0,organic,2017,Nashville
48,42764,1,3255,296.39,1977.1,0,981.38,78.33,903.05,0,organic,2017,Nashville
49,42757,1,6627,172.58,2287.61,0,4167.15,57.77,4109.38,0,organic,2017,Nashville
50,42750,2,2962,238.89,2018.46,0,704.78,73.89,630.89,0,organic,2017,Nashville
51,42743,2,3166,209,2389.04,0,567.71,62.22,505.49,0,organic,2017,Nashville
52,42736,2,3749,210.85,3088.93,0,449.7,62.22,387.48,0,organic,2017,Nashville
0,43100,1,5341,214.92,115.16,0,5011.06,4876.66,134.4,0,organic,2017,NewOrleansMobile
1,43093,1,5575,123.5,54.36,0,5397.1,5116.66,280.44,0,organic,2017,NewOrleansMobile
2,43086,1,5789,69.75,79.68,0,5640,5633.33,6.67,0,organic,2017,NewOrleansMobile
3,43079,1,5489,141.27,47.66,0,5300.01,5293.34,6.67,0,organic,2017,NewOrleansMobile
4,43072,1,5650,85.78,149.33,0,5414.8,5225.55,189.25,0,organic,2017,NewOrleansMobile
5,43065,1,4942,87.3,65.02,0,4789.48,4548.89,240.59,0,organic,2017,NewOrleansMobile
6,43058,1,6682,78.99,209.01,0,6393.63,6092.22,301.41,0,organic,2017,NewOrleansMobile
7,43051,2,5812,80.51,111.76,0,5619.6,5588.9,30.7,0,organic,2017,NewOrleansMobile
8,43044,2,5876,110.32,92.85,0,5673.1,5123.32,549.78,0,organic,2017,NewOrleansMobile
9,43037,2,6088,89.32,154,0,5844.81,5561.11,283.7,0,organic,2017,NewOrleansMobile
10,43030,2,3457,83.45,125.29,0,3247.85,3234.45,13.4,0,organic,2017,NewOrleansMobile
11,43023,2,2173,252.53,100.4,0,1820,1816.67,3.33,0,organic,2017,NewOrleansMobile
12,43016,2,2403,208.27,73.21,0,2121.23,2111.23,10,0,organic,2017,NewOrleansMobile
13,43009,2,3769,207.39,135.26,0,3426.37,3269.44,156.93,0,organic,2017,NewOrleansMobile
14,43002,2,6852,155.62,218.47,0,6478.05,5656.66,821.39,0,organic,2017,NewOrleansMobile
15,42995,2,6312,313.42,179.09,0,5819.35,5023.34,796.01,0,organic,2017,NewOrleansMobile
16,42988,2,6602,248.6,125.76,0,6227.4,5804.52,422.88,0,organic,2017,NewOrleansMobile
17,42981,2,7149,222.83,202.3,0,6723.85,6707.19,16.66,0,organic,2017,NewOrleansMobile
18,42974,2,7632,162.94,337.52,0,7131.61,7128.28,3.33,0,organic,2017,NewOrleansMobile
19,42967,1,6866,252.01,296.52,0,6317.68,6314.35,3.33,0,organic,2017,NewOrleansMobile
20,42960,1,8220,164.92,93.1,0,7962.23,7945.56,16.67,0,organic,2017,NewOrleansMobile
21,42953,1,6995,128.76,71.31,0,6794.43,6781.1,13.33,0,organic,2017,NewOrleansMobile
22,42946,1,5816,228.57,118.74,0,5468.89,5458.89,10,0,organic,2017,NewOrleansMobile
23,42939,1,2327,102.75,55.78,0,2168.89,2162.22,6.67,0,organic,2017,NewOrleansMobile
24,42932,1,5447,157.91,128.12,0,5161.09,5157.76,3.33,0,organic,2017,NewOrleansMobile
25,42925,2,1942,103.74,367.42,0,1471.12,1461.12,10,0,organic,2017,NewOrleansMobile
26,42918,2,2700,183.02,838.35,0,1678.89,1662.22,16.67,0,organic,2017,NewOrleansMobile
27,42911,2,1283,64.99,472.65,0,745,738.34,6.66,0,organic,2017,NewOrleansMobile
28,42904,2,937,103.46,679.9,0,153.33,150,3.33,0,organic,2017,NewOrleansMobile
29,42897,2,515,399.62,5.92,0,109.47,106.14,3.33,0,organic,2017,NewOrleansMobile
30,42890,2,1179,417.01,0,0,762.15,762.15,0,0,organic,2017,NewOrleansMobile
31,42883,2,2367,367.18,0,0,1999.89,1694.74,305.15,0,organic,2017,NewOrleansMobile
32,42876,2,1834,536.85,23.86,0,1273.73,1094.78,178.95,0,organic,2017,NewOrleansMobile
33,42869,2,1746,900.99,0,0,844.64,744.97,99.67,0,organic,2017,NewOrleansMobile
34,42862,2,3723,353.11,0,0,3369.65,2418.72,950.93,0,organic,2017,NewOrleansMobile
35,42855,2,634,228.39,24.04,0,381.66,381.66,0,0,organic,2017,NewOrleansMobile
36,42848,2,2924,295.32,12.1,0,2616.94,2616.94,0,0,organic,2017,NewOrleansMobile
37,42841,2,4994,213.2,0,0,4780.84,4280,500.84,0,organic,2017,NewOrleansMobile
38,42834,2,5498,281.91,0,0,5216.4,4707.5,508.9,0,organic,2017,NewOrleansMobile
39,42827,2,6540,293.79,0,0,6246.45,5484.77,761.68,0,organic,2017,NewOrleansMobile
40,42820,2,3838,233.24,0,0,3605.06,3380,225.06,0,organic,2017,NewOrleansMobile
41,42813,1,1517,83.52,0,0,1433.68,904.02,529.66,0,organic,2017,NewOrleansMobile
42,42806,1,3782,369.23,0,0,3413.04,2461.53,951.51,0,organic,2017,NewOrleansMobile
43,42799,1,4349,429.04,0,0,3919.87,3487.08,432.79,0,organic,2017,NewOrleansMobile
44,42792,1,5745,151.65,6.32,0,5586.84,5155.23,431.61,0,organic,2017,NewOrleansMobile
45,42785,1,5160,139.21,0,0,5021.16,4830.72,190.44,0,organic,2017,NewOrleansMobile
46,42778,1,6426,254.69,0,0,6171.1,5927.54,243.56,0,organic,2017,NewOrleansMobile
47,42771,1,3382,326.31,6.26,0,3049.25,1874.51,1174.74,0,organic,2017,NewOrleansMobile
48,42764,1,2939,129.28,0,0,2810,1861.27,948.73,0,organic,2017,NewOrleansMobile
49,42757,1,4028,190.38,5.98,0,3831.93,2815.27,1016.66,0,organic,2017,NewOrleansMobile
50,42750,1,3873,101.17,11.9,0,3760.39,2775.42,984.97,0,organic,2017,NewOrleansMobile
51,42743,1,5078,189.58,0,0,4888.39,3309.59,1578.8,0,organic,2017,NewOrleansMobile
52,42736,1,2818,125.73,11.78,0,2680.71,1947.5,733.21,0,organic,2017,NewOrleansMobile
0,43100,2,69777,6476.19,16996.47,134.7,46169.94,46167.94,2,0,organic,2017,NewYork
1,43093,2,74780,9007.76,20286.73,241.8,45243.44,45130.97,112.47,0,organic,2017,NewYork
2,43086,2,75462,7786.02,22015.68,96.31,45564.1,44572.56,991.54,0,organic,2017,NewYork
3,43079,2,79929,8727.63,19910.92,102.93,51187.97,50816.5,371.47,0,organic,2017,NewYork
4,43072,2,95300,14732.14,35839.64,73.33,44654.58,43868.01,786.57,0,organic,2017,NewYork
5,43065,2,63156,5280.67,14350.39,178.15,43346.79,43299.16,47.63,0,organic,2017,NewYork
6,43058,2,68467,5986.02,16315.77,101.81,46063.26,46015.76,47.5,0,organic,2017,NewYork
7,43051,2,74313,5949.51,17740.19,170.06,50453.14,50266.64,186.5,0,organic,2017,NewYork
8,43044,2,71501,5539.92,17479.3,118.99,48362.64,48214.28,148.36,0,organic,2017,NewYork
9,43037,2,70882,5301.96,19352.26,84.57,46143.17,46069.13,74.04,0,organic,2017,NewYork
10,43030,2,70273,5760.74,17860.14,73.28,46578.66,46411.29,167.37,0,organic,2017,NewYork
11,43023,2,69241,6708.76,14018.78,100.55,48413.02,48265.51,147.51,0,organic,2017,NewYork
12,43016,2,67167,6353.85,16664.55,133.03,44015.19,43893.94,121.25,0,organic,2017,NewYork
13,43009,2,63623,5060.7,14782.9,90.07,43689.76,43667.44,22.32,0,organic,2017,NewYork
14,43002,2,70365,5244.89,22378.4,77.37,42664.53,42664.53,0,0,organic,2017,NewYork
15,42995,2,70931,4879.35,23574.9,12.3,42464.68,42464.68,0,0,organic,2017,NewYork
16,42988,2,90179,5734.05,28471.55,57.34,55915.88,55915.88,0,0,organic,2017,NewYork
17,42981,2,82176,8610.72,29307.53,233.62,44024.17,44024.17,0,0,organic,2017,NewYork
18,42974,2,73866,4774.28,24947.05,93.05,44051.13,44051.13,0,0,organic,2017,NewYork
19,42967,2,107275,11650.4,43213.82,149.8,52260.7,52260.7,0,0,organic,2017,NewYork
20,42960,2,73310,4392.15,21953.83,234.58,46729.18,46723.25,5.93,0,organic,2017,NewYork
21,42953,2,72075,3899.19,18435.36,158.28,49582.46,49486.44,96.02,0,organic,2017,NewYork
22,42946,2,71036,3407.72,17677.84,285.56,49664.78,49656.41,8.37,0,organic,2017,NewYork
23,42939,2,87888,5573.31,20491.42,1314.87,60508.69,60473.16,35.53,0,organic,2017,NewYork
24,42932,2,80280,7856.39,19545.1,2330.29,50548.31,50548.31,0,0,organic,2017,NewYork
25,42925,2,59564,3895.32,21115.87,1931.13,32621.28,32621.28,0,0,organic,2017,NewYork
26,42918,2,63800,5739.89,25934.55,1805.76,30319.95,30319.95,0,0,organic,2017,NewYork
27,42911,2,68543,5993.84,27972.54,1229.15,33347.13,33342.24,4.89,0,organic,2017,NewYork
28,42904,2,166308,32342.06,94247.03,277.54,39441.5,38126.3,1315.2,0,organic,2017,NewYork
29,42897,2,81679,9032.28,33481.66,685.11,38480.21,37772.25,707.96,0,organic,2017,NewYork
30,42890,2,112813,17822.91,52648.14,1178.91,41162.81,39892.76,1270.05,0,organic,2017,NewYork
31,42883,2,76002,6137.98,30135.14,629.9,39099.24,38971.17,128.07,0,organic,2017,NewYork
32,42876,2,70664,6849.35,27571.04,1575.09,34668.09,34668.09,0,0,organic,2017,NewYork
33,42869,2,71188,6758.27,25947.46,2033.18,36449.56,36449.56,0,0,organic,2017,NewYork
34,42862,2,88625,8039.83,35366.86,1665.22,43553.36,43553.36,0,0,organic,2017,NewYork
35,42855,2,156251,32215.02,82983.52,1917.45,39134.73,39134.73,0,0,organic,2017,NewYork
36,42848,2,73975,6752.28,33878.47,1022.4,32322.16,32297.7,24.46,0,organic,2017,NewYork
37,42841,2,126408,21906.82,72571.32,210.54,31719.52,31327.58,391.94,0,organic,2017,NewYork
38,42834,2,69388,8494.69,34731.6,166.09,25996.05,25956.87,39.18,0,organic,2017,NewYork
39,42827,2,140040,28190.77,80969.6,128.39,30751.22,30716.93,34.29,0,organic,2017,NewYork
40,42820,2,87897,12071.11,41311.15,90.5,34424.56,34341.53,83.03,0,organic,2017,NewYork
41,42813,2,147249,30270.92,85793.31,114.28,31070.06,30832.74,237.32,0,organic,2017,NewYork
42,42806,2,93329,9962.52,40186.45,162.33,43017.39,43017.39,0,0,organic,2017,NewYork
43,42799,2,121542,20888.73,66846.19,235.43,33571.74,33382.77,188.97,0,organic,2017,NewYork
44,42792,2,91212,14208.53,48448.61,164.07,28391.13,28122.96,268.17,0,organic,2017,NewYork
45,42785,1,420411,100285.03,288953.97,366.3,30805.24,29223.4,1581.84,0,organic,2017,NewYork
46,42778,2,59839,7402.11,22697.49,514.41,29225.15,28971.43,253.72,0,organic,2017,NewYork
47,42771,2,58560,7829.32,20623.8,197.9,29909.12,29581.48,327.64,0,organic,2017,NewYork
48,42764,2,46602,6492.22,19169.83,74.51,20865.6,20510.68,354.92,0,organic,2017,NewYork
49,42757,2,49056,6679.14,21232.95,1039.74,20104.28,19821.48,282.8,0,organic,2017,NewYork
50,42750,2,42233,6002.05,18195.1,117.02,17919.08,17791.92,127.16,0,organic,2017,NewYork
51,42743,2,42756,6642.33,18205.31,338.5,17569.66,17103.64,466.02,0,organic,2017,NewYork
52,42736,2,39261,6071.7,20105.65,1025.49,12057.71,11934.77,122.94,0,organic,2017,NewYork
0,43100,2,229314,11281.04,33549.86,122.83,184359.91,170878.67,13481.24,0,organic,2017,Northeast
1,43093,2,237711,14885.87,33389.98,221.35,189214.19,186448.83,2765.36,0,organic,2017,Northeast
2,43086,2,222261,13706.54,34143.68,94.76,174316.41,155391.08,18925.33,0,organic,2017,Northeast
3,43079,2,251595,16117.35,32493.29,108.86,202875.69,182493.69,20382,0,organic,2017,Northeast
4,43072,2,247242,23973.38,52395.33,86.28,170787.49,160329.49,10458,0,organic,2017,Northeast
5,43065,2,190029,9276.35,23321.1,181.54,157249.71,155444.42,1805.29,0,organic,2017,Northeast
6,43058,2,204566,10459.16,25861.92,114.95,168129.96,157175.48,10954.48,0,organic,2017,Northeast
7,43051,2,231677,11004.36,27532.26,161.34,192979.52,176295.77,16683.75,0,organic,2017,Northeast
8,43044,2,239372,10655.06,27191.48,115.51,201409.75,193133.43,8276.32,0,organic,2017,Northeast
9,43037,2,264941,10127.06,29797.6,100.29,224916.11,218668.73,6247.38,0,organic,2017,Northeast
10,43030,2,264208,10671.96,29448.03,99.41,223988.8,223697.53,291.27,0,organic,2017,Northeast
11,43023,2,269124,12497.35,23859.81,117.29,232649.34,232373.13,276.21,0,organic,2017,Northeast
12,43016,2,275572,11078.6,25362.38,131.65,238999.37,238752.11,247.26,0,organic,2017,Northeast
13,43009,2,236097,9408.76,23215.19,79.66,203393.53,203353.59,39.94,0,organic,2017,Northeast
14,43002,2,255259,9811.16,31012,108.75,214326.64,214282.33,44.31,0,organic,2017,Northeast
15,42995,2,238275,9146.68,34141.63,44.41,194941.84,193019.04,1922.8,0,organic,2017,Northeast
16,42988,2,244429,10454.25,38728.87,60.38,195185.38,188367.7,6817.68,0,organic,2017,Northeast
17,42981,2,223548,15489.31,42399.85,207.82,165451.35,157440.62,8010.73,0,organic,2017,Northeast
18,42974,2,215130,8766.1,36924.09,98.22,169341.39,164863.42,4477.97,0,organic,2017,Northeast
19,42967,2,251157,19480.79,58086.37,153,173436.63,158281.96,15154.67,0,organic,2017,Northeast
20,42960,2,200716,7031.08,35496.01,220.3,157968.68,146634.24,11334.44,0,organic,2017,Northeast
21,42953,2,216001,6369.3,31343.15,143.23,178145.09,152573.08,25572.01,0,organic,2017,Northeast
22,42946,2,214612,5868.8,30074.75,259.43,178409.38,153830.81,24578.57,0,organic,2017,Northeast
23,42939,2,272856,8003.45,34071.85,1137.51,229643.37,203830.16,25813.21,0,organic,2017,Northeast
24,42932,2,240538,12309.73,34479.02,2085.77,191663.24,178777.51,12885.73,0,organic,2017,Northeast
25,42925,2,160288,6638.91,35153.51,1626.85,116868.75,104841.75,12027,0,organic,2017,Northeast
26,42918,2,170195,8951.42,43472.34,1596.01,116175.18,106878.45,9296.73,0,organic,2017,Northeast
27,42911,2,181964,8675.31,45535.71,1086.85,126666.32,115565.9,11100.42,0,organic,2017,Northeast
28,42904,2,307563,45284.06,123914.52,265.91,138098.88,124213.2,13885.68,0,organic,2017,Northeast
29,42897,2,191985,13018.96,48648.68,1883.32,128434.31,116899.45,11534.86,0,organic,2017,Northeast
30,42890,2,251839,28716.42,70360.01,1020.12,151741.98,139084.38,12657.6,0,organic,2017,Northeast
31,42883,2,194488,11400.57,47209.92,636.96,135240.47,124037.53,11202.94,0,organic,2017,Northeast
32,42876,2,186554,10974.59,44591.68,1425.74,129561.94,120158.47,9403.47,0,organic,2017,Northeast
33,42869,2,202281,11814.11,42990.28,1781.11,145695.14,132557.14,13138,0,organic,2017,Northeast
34,42862,2,205224,12708.77,53525.73,1500.31,137489.43,121185.9,16303.53,0,organic,2017,Northeast
35,42855,2,278038,45273.02,109485.34,1714.65,121565.47,116115.13,5450.34,0,organic,2017,Northeast
36,42848,2,180814,11464.72,46927.45,879.96,121542.01,109123.48,12418.53,0,organic,2017,Northeast
37,42841,2,265298,35022.89,105350.43,204.47,124720.62,112364.58,12356.04,0,organic,2017,Northeast
38,42834,2,171036,14746.97,48734.61,165.24,107389.45,96848.27,10541.18,0,organic,2017,Northeast
39,42827,2,256549,43055.81,107196.78,121.64,106174.58,102577.8,3596.78,0,organic,2017,Northeast
40,42820,2,191467,18318.35,55899.67,86.39,117162.5,107372.46,9790.04,0,organic,2017,Northeast
41,42813,2,276085,45037.68,116111.93,163.76,114771.47,106097.64,8673.83,0,organic,2017,Northeast
42,42806,2,186710,14633.01,52057.46,172.06,119847.26,113186.39,6660.87,0,organic,2017,Northeast
43,42799,2,225597,29927.87,86086.11,205.84,109377.31,105641.33,3735.98,0,organic,2017,Northeast
44,42792,2,182656,22185.72,70918.22,161.59,89390.45,86833.66,2556.79,0,organic,2017,Northeast
45,42785,1,592952,127051.75,363472.25,322.56,102105.79,91672.29,10433.5,0,organic,2017,Northeast
46,42778,2,153269,11370.64,34465.58,496.01,106936.74,102275.82,4660.92,0,organic,2017,Northeast
47,42771,2,160844,11663.51,37623.06,244.75,111312.31,101921.32,9390.99,0,organic,2017,Northeast
48,42764,2,132821,10226.18,29196.51,90.66,93307.41,91291.73,2015.68,0,organic,2017,Northeast
49,42757,2,135080,10781.15,31238,886.21,92174.16,91298.2,875.96,0,organic,2017,Northeast
50,42750,2,134841,9284.34,31877.36,128.08,93551.03,91994.71,1556.32,0,organic,2017,Northeast
51,42743,2,132079,10600.01,29899.55,310.93,91268.98,86129.69,5139.29,0,organic,2017,Northeast
52,42736,2,115256,9132.13,36276.39,923.53,68924.04,65447.53,3476.51,0,organic,2017,Northeast
0,43100,2,20130,0,200.68,0,19928.82,19925.49,3.33,0,organic,2017,NorthernNewEngland
1,43093,2,25227,0,463.23,0,24764.17,24764.17,0,0,organic,2017,NorthernNewEngland
2,43086,2,18552,3.54,288.78,0,18259.28,18259.28,0,0,organic,2017,NorthernNewEngland
3,43079,2,23959,0,285.78,0,23672.86,23672.86,0,0,organic,2017,NorthernNewEngland
4,43072,2,18892,0,390,0,18501.8,18273.13,228.67,0,organic,2017,NorthernNewEngland
5,43065,2,22377,1.74,219.85,0,22155.35,22155.35,0,0,organic,2017,NorthernNewEngland
6,43058,2,21545,0,203.01,0,21342.15,21284.8,57.35,0,organic,2017,NorthernNewEngland
7,43051,2,19234,5.12,317.19,0,18911.82,18525.27,386.55,0,organic,2017,NorthernNewEngland
8,43044,2,24687,0,148.57,0,24538.6,20317.99,4220.61,0,organic,2017,NorthernNewEngland
9,43037,2,39048,1.67,177.53,0,38869.07,32627.56,6241.51,0,organic,2017,NorthernNewEngland
10,43030,2,22672,0,308.14,0,22363.75,22363.75,0,0,organic,2017,NorthernNewEngland
11,43023,2,23801,0,202.17,0,23598.8,23598.8,0,0,organic,2017,NorthernNewEngland
12,43016,2,21090,10.89,194.84,0,20883.97,20879.53,4.44,0,organic,2017,NorthernNewEngland
13,43009,2,18317,10.88,163.19,0,18143.12,18143.12,0,0,organic,2017,NorthernNewEngland
14,43002,2,16662,1.21,105.02,0,16555.36,16555.36,0,0,organic,2017,NorthernNewEngland
15,42995,2,15649,5.62,147.09,0,15496.57,15496.57,0,0,organic,2017,NorthernNewEngland
16,42988,2,16452,4.84,169.28,0,16278.03,16278.03,0,0,organic,2017,NorthernNewEngland
17,42981,2,13062,2.43,168.63,0,12891.35,12891.35,0,0,organic,2017,NorthernNewEngland
18,42974,2,18481,3,172.15,0,18305.8,18305.8,0,0,organic,2017,NorthernNewEngland
19,42967,2,17813,11.35,258.45,0,17542.98,17542.98,0,0,organic,2017,NorthernNewEngland
20,42960,2,13219,13.62,246.35,0,12958.89,12958.89,0,0,organic,2017,NorthernNewEngland
21,42953,2,16939,6,281.35,0,16652.03,16652.03,0,0,organic,2017,NorthernNewEngland
22,42946,2,18528,15.95,259.16,0,18252.4,18252.4,0,0,organic,2017,NorthernNewEngland
23,42939,2,20654,14.18,254.59,0,20385.36,20385.36,0,0,organic,2017,NorthernNewEngland
24,42932,2,20255,10.56,397.21,0,19846.91,19846.91,0,0,organic,2017,NorthernNewEngland
25,42925,2,13592,3.94,277.31,0,13311.15,13311.15,0,0,organic,2017,NorthernNewEngland
26,42918,2,16666,7.31,469.07,0,16189.16,16189.16,0,0,organic,2017,NorthernNewEngland
27,42911,2,21228,7.83,428.22,0,20791.74,20791.74,0,0,organic,2017,NorthernNewEngland
28,42904,2,20004,14.31,370.78,0,19618.56,19618.56,0,0,organic,2017,NorthernNewEngland
29,42897,2,15592,2.59,304.24,0,15284.84,15284.84,0,0,organic,2017,NorthernNewEngland
30,42890,1,25491,0,295.05,0,25195.87,25195.87,0,0,organic,2017,NorthernNewEngland
31,42883,2,18289,12.99,299.98,0,17976.42,17976.42,0,0,organic,2017,NorthernNewEngland
32,42876,2,20571,7.77,299.22,0,20264.47,20264.47,0,0,organic,2017,NorthernNewEngland
33,42869,1,26964,10.3,614.37,0,26339.6,26339.6,0,0,organic,2017,NorthernNewEngland
34,42862,2,13580,29.67,398.54,0,13152.1,13152.1,0,0,organic,2017,NorthernNewEngland
35,42855,2,14209,97.08,229.93,0,13881.81,13881.81,0,0,organic,2017,NorthernNewEngland
36,42848,2,13175,103.25,164.43,0,12907.32,12907.32,0,0,organic,2017,NorthernNewEngland
37,42841,2,15496,87.32,240.12,0,15168.18,15168.18,0,0,organic,2017,NorthernNewEngland
38,42834,2,12053,90.05,237.99,0,11724.59,11724.59,0,0,organic,2017,NorthernNewEngland
39,42827,2,13640,128.73,364.3,0,13147.18,13147.18,0,0,organic,2017,NorthernNewEngland
40,42820,2,14479,126.1,228.24,0,14124.7,14124.7,0,0,organic,2017,NorthernNewEngland
41,42813,2,16064,168.09,170.68,0,15725.25,15725.25,0,0,organic,2017,NorthernNewEngland
42,42806,2,14774,119.61,198.91,0,14455.39,14455.39,0,0,organic,2017,NorthernNewEngland
43,42799,2,15016,76.78,269.38,0,14670.11,14670.11,0,0,organic,2017,NorthernNewEngland
44,42792,2,12277,10.34,263.6,0,12003.55,12003.55,0,0,organic,2017,NorthernNewEngland
45,42785,2,11528,2.6,221.4,0,11303.69,11303.69,0,0,organic,2017,NorthernNewEngland
46,42778,2,13475,2.56,325.75,0,13146.47,13146.47,0,0,organic,2017,NorthernNewEngland
47,42771,2,10860,1.31,304.11,0,10554.96,10554.96,0,0,organic,2017,NorthernNewEngland
48,42764,2,12789,3.82,333.23,0,12452.07,12452.07,0,0,organic,2017,NorthernNewEngland
49,42757,2,13493,2.54,185.06,0,13305.25,13305.25,0,0,organic,2017,NorthernNewEngland
50,42750,2,10857,0,197.94,0,10659.3,10659.3,0,0,organic,2017,NorthernNewEngland
51,42743,2,12778,3.76,254.54,0,12519.63,12519.63,0,0,organic,2017,NorthernNewEngland
52,42736,2,9214,6.23,130.87,0,9076.99,9076.99,0,0,organic,2017,NorthernNewEngland
0,43100,2,6063,164.98,1018.93,0,4879.53,4136.67,742.86,0,organic,2017,Orlando
1,43093,2,8233,172.8,1280.57,0,6779.38,5538.88,1240.5,0,organic,2017,Orlando
2,43086,2,5835,111.2,704.26,0,5020.02,4869.99,150.03,0,organic,2017,Orlando
3,43079,2,5703,93.53,721.9,0,4887.78,4884.45,3.33,0,organic,2017,Orlando
4,43072,2,4484,133.97,710.54,0,3639.17,3623.61,15.56,0,organic,2017,Orlando
5,43065,2,4801,87.84,727.01,0,3985.81,3975.55,10.26,0,organic,2017,Orlando
6,43058,2,6045,231.33,1063.87,0,4749.44,4072.72,676.72,0,organic,2017,Orlando
7,43051,2,5377,147.41,871.4,0,4357.77,4351.1,6.67,0,organic,2017,Orlando
8,43044,2,7634,248.29,1434.28,0,5951.58,4501.1,1450.48,0,organic,2017,Orlando
9,43037,2,6467,179.61,1219.5,0,5067.67,3897.77,1169.9,0,organic,2017,Orlando
10,43030,2,7966,318.97,1675.81,0,5971.07,4053.33,1917.74,0,organic,2017,Orlando
11,43023,3,3825,175.45,1228.12,0,2420.98,1696.66,724.32,0,organic,2017,Orlando
12,43016,2,4734,198.53,1046.76,0,3488.96,3378.88,110.08,0,organic,2017,Orlando
13,43009,2,8517,239.14,1618.07,0,6660.08,5291.11,1368.97,0,organic,2017,Orlando
14,43002,2,7565,496.68,1531.43,0,5536.45,4451.92,1084.53,0,organic,2017,Orlando
15,42995,3,5500,486.39,1590.78,0,3423.24,1720.22,1703.02,0,organic,2017,Orlando
16,42988,2,5927,250.97,826.99,0,4849.47,4658.17,191.3,0,organic,2017,Orlando
17,42981,2,5470,439.16,1794.3,0,3236.78,2042.89,1193.89,0,organic,2017,Orlando
18,42974,2,6883,589.98,3095.69,0,3196.85,3196.85,0,0,organic,2017,Orlando
19,42967,2,8465,807.9,1910.94,0,5745.89,5739.22,6.67,0,organic,2017,Orlando
20,42960,2,6193,767,1410.92,0,4015.46,4008.79,6.67,0,organic,2017,Orlando
21,42953,2,4036,115.65,823.15,0,3096.97,3096.97,0,0,organic,2017,Orlando
